Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
PlantPseAAC,BR_LogisticRegression,Predict NPV,Micro F1,0.1697384,0.00025455117363704934,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.9464148,0.0015500574828050282,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Precision Score,0.09319759999999999,0.0001393603243394573,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Recall Score,0.9515290000000001,0.001485239542969422,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,0.0,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.3010186,0.004932281247049892,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.8788819999999999,0.0008866698934778785,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Informedness,0.5591084000000001,0.007083832529076333,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Macro F1,0.17727759999999998,0.011948311315830362,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Markedness,0.6215158000000001,0.002901290609366739,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Micro F1,0.3009058,0.005406887339310866,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.9303558000000001,0.0004836881226575762,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Precision Score,0.3126764,0.005317922695940556,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Recall Score,0.295224,0.004837675423175891,5
PlantPseAAC,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.2779086,0.00491272000016283,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.16417739999999997,3.714835124197072e-06,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.089898,1.7320508075695245e-06,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Informedness,0.5,0.0,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Macro F1,0.1541242,9.437796352962826e-05,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Markedness,0.044947400000000005,1.3416407865012478e-06,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Micro F1,0.1649524,5.549774770194345e-06,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,0.0,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Precision Score,0.089898,1.7320508075695245e-06,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Recall Score,1.0,0.0,5
PlantPseAAC,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,0.0,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.2657792,0.00878864180064245,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.8704952,0.0015415494477959547,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Informedness,0.5712664000000001,0.002767073237194837,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Macro F1,0.1982002,0.007045797626954664,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Markedness,0.5886236,0.004091092983543601,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Micro F1,0.3075234,0.00916628535994814,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.9334524,0.001068807185604533,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Precision Score,0.24379299999999998,0.007123387536839474,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Recall Score,0.32604679999999997,0.012109009567260243,5
PlantPseAAC,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.145184,0.007179771340370108,5
PlantPseAAC,BR_RandomForestClassifier,Marginal Scores,Average Precision,0.5751014,0.0053289749764847015,5
PlantPseAAC,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.8020224,0.0031539489215901897,5
PlantPseAAC,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.3830304,0.01354223208337532,5
PlantPseAAC,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.8136528000000001,0.0028401831278986136,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.1803244,0.001386221591232791,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.8250198,0.001220967730941308,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.5622062,0.006098563248831635,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.18860559999999998,0.006933096840517954,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.530922,0.0007775477477299929,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.2841278,0.0032817383655617738,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.9405796000000001,0.0006825575433616939,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.121264,0.0009792402667374307,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.3946322,0.004844095137381181,5
PlantPseAAC,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.0061336,0.0017700474004952525,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.0466176,0.0009175264573842006,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.911824,0.00013925336620705152,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Informedness,0.5145104,0.004898112269027719,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.0427272,0.009104687951819106,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Markedness,0.4803096,0.00046248329699568095,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.0807784,0.0013217213397687172,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.9137986,6.733721110945603e-05,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.046821600000000005,0.0008571982267830469,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.046515600000000004,0.000959894681722947,5
PlantPseAAC,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.0462094,0.0011241264608574974,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.3662898,0.004880720971332004,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.7643462000000001,0.0019370248320555903,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Informedness,0.5897751999999999,0.0032205699340334105,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.22933719999999996,0.007585767212352358,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Markedness,0.609092,0.0023564976129841686,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.3609768,0.00454087301077667,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.967943,0.0011185989004106724,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.2502412,0.003605348554578329,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.7484542000000001,0.008477359978200778,5
PlantPseAAC,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.008989,0.00231995269348321,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.28057600000000005,0.004458327096568832,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.8891207999999999,0.0008552959721639813,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Informedness,0.5472778,0.004926592859167528,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.1578452,0.007436507964091745,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Markedness,0.6024356,0.002191779710646118,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.3314686,0.006821157804947764,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.9336909999999999,0.0007910913348027414,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.27117979999999997,0.0036504667098879126,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.3151084,0.00820280429487379,5
PlantPseAAC,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.2194236,0.001359064126522366,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.175784,0.0006664112844182657,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.171221,0.0006763893109740777,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Informedness,0.5286372,0.005418384510165384,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Macro F1,0.1574362,0.0008079329798937515,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Markedness,0.5424559999999999,0.002217923803921156,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Micro F1,0.1766124,0.0006716426132996557,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.987941,0.004068174836459228,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Precision Score,0.096972,0.0003681677606743945,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Recall Score,0.9907032000000001,0.003822325365533396,5
PlantPseAAC,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.371988,0.013057427752049775,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.8906094,0.0022587200579088705,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Informedness,0.5499944,0.006151003438464277,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Macro F1,0.1593556,0.012732595191083395,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Markedness,0.6598912,0.007387872406857088,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Micro F1,0.3684882,0.01297646996297529,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.9367523999999999,0.001233361990658051,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Precision Score,0.3830304,0.01354223208337532,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Recall Score,0.366536,0.012839767151315455,5
PlantPseAAC,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.35031559999999995,0.012283163936869049,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.16417739999999997,3.714835124197072e-06,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.089898,1.7320508075695245e-06,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,0.0,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Macro F1,0.1541242,9.437796352962826e-05,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Markedness,0.044947400000000005,1.3416407865012478e-06,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Micro F1,0.1649524,5.549774770194345e-06,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Precision Score,0.089898,1.7320508075695245e-06,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Recall Score,1.0,0.0,5
PlantPseAAC,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.044777,0.0011176672134405666,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.9118066,0.00020000949977436053,5
