Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
Water-quality,BR_RandomForestClassifier,Predict Precision,Informedness,0.54066,4,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Macro F1,0.172862,4,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Micro F1,0.251988,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.422574,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Precision Score,0.38418,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.921698,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Recall Score,0.981437,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Markedness,0.652939,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.532092,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Informedness,0.535379,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Macro F1,0.538416,4,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Micro F1,0.552571,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.362333,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Precision Score,0.362333,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Recall Score,0.994341,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Markedness,0.181165,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.512479,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Macro F1,0.520706,4,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Micro F1,0.531811,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.682008,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.016981,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.703272,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.748159,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.429051,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Markedness,0.725716,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.437852,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Informedness,0.594592,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.426477,4,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.491617,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.656737,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.004716,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.522531,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.836578,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.819688,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.679554,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.611074,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.659372,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.600709,4,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.632453,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.699327,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.002829,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.571237,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.799303,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.713409,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Markedness,0.685273,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.605253,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Informedness,0.654559,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.57186,4,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.625754,4,rf
Water-quality,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.765093,4,rf
Water-quality,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.358201,4,rf
Water-quality,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.783077,4,rf
Water-quality,BR_RandomForestClassifier,Marginal Scores,Average Precision,0.731756,4,rf
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.701415,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.01132,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Precision Score,0.594129,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.746501,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Recall Score,0.546232,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Markedness,0.670314,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.540619,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Informedness,0.627445,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Macro F1,0.503329,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Micro F1,0.568355,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.697303,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.01698,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Precision Score,0.590974,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.730173,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Recall Score,0.470072,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Markedness,0.660572,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.487294,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Informedness,0.618233,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Macro F1,0.470404,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Subset,Micro F1,0.529225,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.667049,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.009433,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Precision Score,0.705661,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.664078,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Recall Score,0.156825,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Markedness,0.684869,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.246262,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Informedness,0.532321,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Macro F1,0.155893,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Precision,Micro F1,0.232489,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.420418,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Precision Score,0.383017,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.906602,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Recall Score,0.978354,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Markedness,0.644813,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.530456,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Informedness,0.533782,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Macro F1,0.537995,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict NPV,Micro F1,0.550832,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.362332,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Precision Score,0.362332,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Recall Score,0.994341,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Markedness,0.181167,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.512476,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Informedness,0.5,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Macro F1,0.521174,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Recall,Micro F1,0.531757,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.498923,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.001886,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Precision Score,0.481395,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.839046,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Recall Score,0.750256,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Markedness,0.660219,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.462909,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Informedness,0.534192,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Macro F1,0.498131,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Markedness,Micro F1,0.516016,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.375875,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.366878,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.166744,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.993128,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Markedness,0.266813,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.517129,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Informedness,0.509083,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.525718,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.536768,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.579986,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.000943,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Precision Score,0.475326,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.817647,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Recall Score,0.792112,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Markedness,0.646487,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.554228,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Informedness,0.58682,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Macro F1,0.539513,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Predict Informedness,Micro F1,0.572144,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Marginal Scores,One-Error Score,0.705661,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Marginal Scores,Coverage Score,0.322786,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.739291,5,adaboost
Water-quality,PCC_AdaBoostClassifier,Marginal Scores,Average Precision,0.684939,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.704649,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.010375,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Precision Score,0.600573,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.741629,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Recall Score,0.517562,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Markedness,0.671102,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.526376,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Informedness,0.629932,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Macro F1,0.499871,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Hamming,Micro F1,0.560457,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.704649,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.010375,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Precision Score,0.600573,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.741629,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Recall Score,0.517562,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Markedness,0.671102,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.526376,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Informedness,0.629932,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Macro F1,0.499871,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Subset,Micro F1,0.560457,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.66678,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.010377,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Precision Score,0.703775,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.663934,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Recall Score,0.157652,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Markedness,0.683853,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.24661,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Informedness,0.533901,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Macro F1,0.162351,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Micro F1,0.231908,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.419878,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Precision Score,0.382728,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.90283,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Recall Score,0.977542,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Markedness,0.642781,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.530008,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Informedness,0.533035,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Macro F1,0.537366,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Micro F1,0.550414,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.362332,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Precision Score,0.362332,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Recall Score,0.994341,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Markedness,0.181167,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.512476,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Informedness,0.5,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Macro F1,0.521174,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Micro F1,0.531757,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.493668,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.002829,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Precision Score,0.47262,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.834203,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Recall Score,0.763468,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Markedness,0.653414,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.466745,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Informedness,0.534337,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Macro F1,0.500535,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Micro F1,0.51802,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.375741,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.366654,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.167185,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.991997,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Markedness,0.26692,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.516745,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Informedness,0.508923,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.525533,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.536535,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.5783,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.0,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Precision Score,0.473563,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.813682,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Recall Score,0.797051,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Markedness,0.643625,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.555682,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Informedness,0.589174,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Macro F1,0.541827,5,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Micro F1,0.57248,5,adaboost
Water-quality,BR_AdaBoostClassifier,Marginal Scores,One-Error Score,0.703775,5,adaboost
Water-quality,BR_AdaBoostClassifier,Marginal Scores,Coverage Score,0.31858,5,adaboost
Water-quality,BR_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.738946,5,adaboost
Water-quality,BR_AdaBoostClassifier,Marginal Scores,Average Precision,0.685876,5,adaboost
Water-quality,PCC_LogisticRegression,Predict Hamming,Hamming Accuracy,0.705727,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Subset Accuracy,0.014151,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Precision Score,0.635463,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Negative Predictive Value,0.725098,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Recall Score,0.425503,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Markedness,0.680279,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Fmeasure Score,0.47408,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Informedness,0.600345,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Macro F1,0.410374,5,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Micro F1,0.511052,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Hamming Accuracy,0.689217,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Subset Accuracy,0.014151,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Precision Score,0.494178,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Negative Predictive Value,0.706063,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Recall Score,0.326366,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Markedness,0.600119,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Fmeasure Score,0.354588,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Informedness,0.581769,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Macro F1,0.361516,5,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Micro F1,0.433465,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Hamming Accuracy,0.666779,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Subset Accuracy,0.010377,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Precision Score,0.703774,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Negative Predictive Value,0.663935,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Recall Score,0.155803,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Markedness,0.683853,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Fmeasure Score,0.244451,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Informedness,0.5287,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Macro F1,0.142218,5,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Micro F1,0.231954,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Hamming Accuracy,0.418936,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Subset Accuracy,0.0,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Precision Score,0.382219,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Negative Predictive Value,0.896225,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Recall Score,0.976746,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Markedness,0.639225,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Fmeasure Score,0.529365,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Informedness,0.528818,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Macro F1,0.536081,5,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Micro F1,0.549688,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Hamming Accuracy,0.362332,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Subset Accuracy,0.0,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Precision Score,0.362332,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Recall Score,0.994341,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Markedness,0.181167,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Fmeasure Score,0.512476,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Informedness,0.5,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Macro F1,0.521174,5,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Micro F1,0.531757,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Hamming Accuracy,0.662468,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Subset Accuracy,0.012264,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Precision Score,0.669321,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Negative Predictive Value,0.715817,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Recall Score,0.348561,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Markedness,0.692571,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Fmeasure Score,0.368927,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Informedness,0.557003,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Macro F1,0.343424,5,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Micro F1,0.418964,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.614959,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.000943,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Precision Score,0.482521,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.825566,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Recall Score,0.818962,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Markedness,0.654043,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.581653,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Informedness,0.610666,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Macro F1,0.569825,5,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Micro F1,0.605561,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Hamming Accuracy,0.665094,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Subset Accuracy,0.001887,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Precision Score,0.534361,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Negative Predictive Value,0.783224,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Recall Score,0.69558,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Markedness,0.658794,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Fmeasure Score,0.574059,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Informedness,0.606602,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Macro F1,0.524799,5,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Micro F1,0.594289,5,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,One-Error Score,0.703774,5,lr
